date,code,name,score,regime,ret_pct
2026-03-06,322000,HD현대에너지솔루션,62.09,strong,-1.2810
2026-03-12,023160,태광,96.77,neutral,6.8323
2026-03-12,336260,두산퓨얼셀,96.30,neutral,3.3514
2026-03-12,368770,파이버프로,96.19,neutral,-1.3845
2026-03-12,050890,쏠리드,95.39,neutral,-2.1774
2026-03-12,032500,케이엠더블유,95.25,neutral,-2.4857
2026-03-13,417200,LS머트리얼즈,94.85,strong,0.0000
2026-03-13,475150,SK이터닉스,94.14,strong,4.4473
2026-03-13,097230,HJ중공업,74.56,strong,4.0892
2026-03-13,347850,디앤디파마텍,65.75,strong,0.4334
2026-03-13,050890,쏠리드,59.42,strong,1.3333
2026-03-18,006360,GS건설,97.62,strong,-0.1949
2026-03-18,445680,큐리옥스바이오시스템즈,96.57,strong,-2.6504
2026-03-18,393890,더블유씨피,93.53,strong,-1.1479
2026-03-18,024850,HLB이노베이션,93.50,strong,0.4167
2026-03-18,140410,메지온,92.45,strong,0.0000
2026-03-19,445680,큐리옥스바이오시스템즈,96.15,neutral,-0.0759
2026-03-19,140410,메지온,93.70,neutral,5.0273
2026-03-19,475150,SK이터닉스,93.00,neutral,15.2700
2026-03-19,024850,HLB이노베이션,93.00,neutral,-0.9901
2026-03-19,393890,더블유씨피,82.61,neutral,0.0000
2026-03-27,062040,산일전기,97.45,strong,-1.8084
2026-03-27,263750,펄어비스,80.25,strong,8.5034
2026-03-27,066970,엘앤에프,71.25,strong,-0.8371
2026-03-27,060280,큐렉소,53.63,strong,-3.8373
2026-03-30,086450,동국제약,62.02,strong,2.8200
2026-04-01,086450,동국제약,95.53,strong,-2.5862
2026-04-01,329180,HD현대중공업,95.11,strong,3.4330
2026-04-01,267270,HD건설기계,50.67,strong,0.0000
2026-04-06,020150,롯데에너지머티리얼즈,97.26,neutral,-1.4301
2026-04-06,042660,한화오션,96.78,neutral,0.8197
2026-04-06,093370,후성,96.32,neutral,2.2222
2026-04-06,103140,풍산,95.66,neutral,-1.0064
2026-04-06,064260,다날,95.64,neutral,8.4615
2026-04-08,079900,전진건설로봇,96.82,neutral,-6.3014
2026-04-08,010130,고려아연,96.07,neutral,0.2524
2026-04-08,064260,다날,95.64,neutral,-0.9358
2026-04-08,006360,GS건설,94.92,neutral,-5.2139
2026-04-08,375500,DL이앤씨,93.81,neutral,-4.6218
2026-04-13,083450,GST,97.31,strong,4.7425
2026-04-13,257720,실리콘투,81.40,strong,0.7463
2026-04-13,354320,알멕,76.93,strong,0.9840
2026-04-13,010120,LS ELECTRIC,71.98,strong,11.6071
2026-04-13,483650,달바글로벌,53.81,strong,1.1135
2026-04-14,336260,두산퓨얼셀,97.84,neutral,1.9540
2026-04-14,006800,미래에셋증권,72.84,neutral,1.3812
2026-04-14,030530,원익홀딩스,71.54,neutral,3.3816
2026-04-14,083450,GST,71.46,neutral,2.6854
2026-04-14,126340,비나텍,68.03,neutral,5.1763
2026-04-16,005880,대한해운,98.53,neutral,0.0000
2026-04-16,018260,삼성에스디에스,98.49,neutral,-2.2513
2026-04-16,011790,SKC,97.59,neutral,-4.0984
2026-04-16,005690,파미셀,96.81,neutral,-0.0516
2026-04-16,008770,호텔신라,96.44,neutral,-0.5576
2026-04-21,082740,한화엔진,97.82,neutral,-1.9802
2026-04-21,443060,HD현대마린솔루션,97.55,neutral,-2.1739
2026-04-21,457190,이수스페셜티케미컬,97.30,neutral,2.4409
2026-04-21,080220,제주반도체,97.08,neutral,-1.4941
2026-04-21,281740,레이크머티리얼즈,96.83,neutral,0.2028
2026-04-22,082740,한화엔진,96.73,neutral,-1.1852
2026-04-22,097230,HJ중공업,96.39,neutral,0.4839
2026-04-22,007660,이수페타시스,96.30,neutral,-3.5316
2026-04-22,443060,HD현대마린솔루션,95.47,neutral,3.4409
2026-04-22,222080,씨아이에스,94.89,neutral,-1.0041
2026-04-29,096770,SK이노베이션,97.89,neutral,-2.2029
2026-04-29,033100,제룡전기,96.49,neutral,3.4796
2026-04-29,011170,롯데케미칼,96.16,neutral,-3.0508
2026-04-29,126340,비나텍,95.04,neutral,-2.7808
2026-04-29,417200,LS머트리얼즈,93.70,neutral,1.1200
