date,code,name,score,regime,strategy,sector,exit_type,ret_pct
2026-03-23,375500,DL이앤씨,95.95,weak,종가매매+섹터,건설,open,1.2085
2026-03-23,006360,GS건설,68.08,weak,종가매매+섹터,건설,open,0.9419
2026-03-24,368770,파이버프로,94.40,weak,종가매매+섹터,의료/정밀기기,open,0.7026
2026-03-24,375500,DL이앤씨,52.83,weak,종가매매+섹터,건설,open,8.2919
2026-03-25,375500,DL이앤씨,95.54,weak,종가매매+섹터,건설,open,0.0000
2026-03-25,368770,파이버프로,93.71,weak,종가매매+섹터,의료/정밀기기,open,0.0000
2026-04-03,475150,SK이터닉스,63.45,weak,종가매매+섹터,건설,open,-3.2258
2026-04-07,097950,CJ제일제당,59.26,weak,종가매매+섹터,음식료/담배,open,-0.8368
2026-04-08,006360,GS건설,94.92,neutral,종가매매+섹터,건설,open,-5.2139
2026-04-08,375500,DL이앤씨,93.81,neutral,종가매매+섹터,건설,open,-4.6218
2026-04-08,000720,현대건설,93.34,neutral,종가매매+섹터,건설,open,-3.2856
2026-04-08,017670,SK텔레콤,52.46,neutral,종가매매+섹터,통신,open,4.4944
2026-04-14,368770,파이버프로,57.73,neutral,종가매매+섹터,의료/정밀기기,open,2.7083
2026-04-15,006360,GS건설,51.96,weak,종가매매+섹터,건설,open,1.5854
2026-04-20,007660,이수페타시스,97.51,neutral,종가매매+섹터,전기/전자,open,1.1253
2026-04-20,067310,하나마이크론,96.70,neutral,종가매매+섹터,전기/전자,open,0.2584
2026-04-20,059090,미코,95.09,neutral,종가매매+섹터,전기/전자,open,-2.9106
2026-04-20,000990,DB하이텍,86.04,neutral,종가매매+섹터,전기/전자,open,-2.3678
2026-04-20,252990,샘씨엔에스,75.96,neutral,종가매매+섹터,전기/전자,open,0.6006
2026-04-21,080220,제주반도체,97.08,neutral,종가매매+섹터,전기/전자,open,-1.4941
2026-04-21,107640,한중엔시에스,95.70,neutral,종가매매+섹터,전기/전자,open,-1.3793
2026-04-21,006400,삼성SDI,86.00,neutral,종가매매+섹터,전기/전자,open,6.3566
2026-04-21,373220,LG에너지솔루션,73.16,neutral,종가매매+섹터,전기/전자,open,2.8243
2026-04-21,036540,SFA반도체,66.09,neutral,종가매매+섹터,전기/전자,open,-0.9247
2026-04-22,007660,이수페타시스,96.30,neutral,종가매매+섹터,전기/전자,open,-3.5316
2026-04-22,336370,솔루스첨단소재,91.24,neutral,종가매매+섹터,전기/전자,open,6.8889
2026-04-22,417200,LS머트리얼즈,81.52,neutral,종가매매+섹터,전기/전자,open,4.5726
2026-04-22,020150,롯데에너지머티리얼즈,60.90,neutral,종가매매+섹터,전기/전자,open,0.0000
2026-04-22,336260,두산퓨얼셀,60.76,neutral,종가매매+섹터,전기/전자,open,-0.7254
2026-04-23,060370,LS마린솔루션,96.70,weak,종가매매+섹터,건설,open,-2.2427
2026-04-23,097230,HJ중공업,95.89,weak,종가매매+섹터,건설,open,1.6845
2026-04-24,080220,제주반도체,95.68,weak,종가매매+섹터,전기/전자,open,1.6667
2026-04-24,036540,SFA반도체,95.55,weak,종가매매+섹터,전기/전자,open,5.7054
2026-04-24,078600,대주전자재료,93.44,weak,종가매매+섹터,전기/전자,open,-3.9387
2026-04-24,103590,일진전기,58.72,weak,종가매매+섹터,전기/전자,open,6.7358
2026-04-24,195870,해성디에스,54.26,weak,종가매매+섹터,전기/전자,open,-0.3672
2026-04-27,399720,가온칩스,96.90,neutral,종가매매+섹터,전기/전자,open,-2.1277
2026-04-27,058610,에스피지,96.66,neutral,종가매매+섹터,전기/전자,open,5.2671
2026-04-27,033100,제룡전기,96.49,neutral,종가매매+섹터,전기/전자,open,7.5410
2026-04-27,036540,SFA반도체,96.00,neutral,종가매매+섹터,전기/전자,open,0.0000
2026-04-27,046890,서울반도체,95.90,neutral,종가매매+섹터,전기/전자,open,12.1045
2026-04-28,066570,LG전자,97.65,neutral,종가매매+섹터,전기/전자,open,0.8571
2026-04-28,222080,씨아이에스,95.97,neutral,종가매매+섹터,기계/장비,open,0.0549
2026-04-28,046890,서울반도체,94.02,neutral,종가매매+섹터,전기/전자,open,-4.3243
2026-04-28,033100,제룡전기,76.15,neutral,종가매매+섹터,전기/전자,open,0.1669
2026-04-28,103590,일진전기,65.29,neutral,종가매매+섹터,전기/전자,open,0.0000
2026-04-29,096770,SK이노베이션,97.89,neutral,종가매매+섹터,화학,open,-2.2029
2026-04-29,033100,제룡전기,96.49,neutral,종가매매+섹터,전기/전자,open,3.4796
2026-04-29,011170,롯데케미칼,96.16,neutral,종가매매+섹터,화학,open,-3.0508
2026-04-29,126340,비나텍,95.04,neutral,종가매매+섹터,전기/전자,open,-2.7808
2026-04-29,417200,LS머트리얼즈,93.70,neutral,종가매매+섹터,전기/전자,open,1.1200
